tax_id,original_name,matched_candidate_name,matched_fein
0075,GREENACRES FOUNDATION,Greenacres Foundation,311250075
0075,LS GALLEGOS & ASSOCIATES INC,,
0076,"INFINITY BIO, INC.",,
0076,CENTER FOR RESEARCH IN SECURITY PRICES LLC,,
0076,REED CITY HOSPITAL CORPORATION,,
0076,ALTO PHARMACY LLC,"Alto Pharmacy, LLC",474390076
0076,CONVERA USA LLC,Convera USA LLC,133440076
0076,AMPEL LLC,,
0077,AVVENTIS INC,"Avventis, Inc.",450920077
0077,CAMBRIDGE IMMIGRATION LAW PC,,
0077,FAY S AND B USA CONSTRUCTION THE J,,
0077,DEPAUSEIT CORPORATION,DEPAUSEIT CORPORATION,871930077
0078,ASSISTRX INC,"AssistRX, Inc.",270770078
0078,CARGOBOT INC,,
0078,UNDER ARMOUR INC,"UNDER ARMOUR, INC.",521990078
0078,ANCHORAGE SCHOOL DISTRICT,Anchorage School District,926000078
0079,HSO PROSERV INC,"HSO ProServ, Inc.",861170079
0079,SIX SIGMA ACADEMY INTERNATIONAL LL,"Six Sigma Academy International, LLC",721560079
0079,HAWK RIDGE CAPITAL MANAGEMENT LP,"Hawk Ridge Capital Management, LP",473560079
0080,ROBERT J HANTMAN AND ASSOCIATES P C,Robert J. Hantman,272760080
0080,SOCIETY6 LLC,,
0080,MITCHELL GIURGOLA ARCHITECTS LLP,"Mitchell Giurgola Architects, LLP",521440080
0080,GRANDWAY ASSET MANAGEMENT INC,"Grandway Asset Management, Inc.",954630080
0080,ASTRONIC,,
0081,HOWELL BELANGER CASTELLI ARCHITECTS PC,"HOWELL BELANGER CASTELLI ARCHITECTS, P.C.",134090081
0081,STIER SOLUTIONS INC,Stier Solutions Inc.,832050081
0081,BRISTOL PARK DENTAL ASSOCIATES PLL,,
0081,MISSISSIPPI STATE UNIVERSITY,,
0082,STONE BARNS RESTORATION CORP DBA S,,
0082,HELI CONSULTING LLC,HELI CONSULTING LLC,301290082
0082,RIE CONSULTANTS LLC,,
0082,QUANTUM FUEL SYSTEMS LLC,Quantum Fuel Systems LLC,812080082
0082,PRECISION PHYSICAL THERAPY & FITNESS,,
0082,VAY TECHNOLOGY INC,,
0082,AXIS SPECIALTY U S SERVICES INC,"Axis Specialty U.S. Services, Inc.",412030082
0082,KOTOBUKIYA TREVES NORTH AMERICA IN,Kotobukiya Treves North America Inc. d/b/a KTNA,680600082
0083,CHINA CONSTRUCTION AMERICA OF SOUTH CAROLINA INC,"China Construction America of South Carolina, Inc.",582470083
0083,S AND D CARWASH MANAGEMENT LLC D B,,
0083,LMK INFOTECH,LMK INFOTECH,474860083
0083,OLI ARCHITECTURE PLLC,OLI Architecture PLLC,273930083
0083,A 3 BY AIRBUS LLC,A^3 by Airbus LLC,470980083
0083,CABLE ONE INC DBA SPARKLIGHT,"Cable One, Inc.",133060083
0084,LIGHTSPEED POS USA INC,"Lightspeed POS USA, Inc.",392080084
0084,MATERIA INC,,
0085,METHODE ELECTRONICS INC,,
0085,CITY OF AUSTIN DBA AUSTIN ENERGY,City of Austin,746000085
0085,ARBIN CORPORATION,Arbin Corporation,742610085
0085,NOVOBI INC,,
0086,"PREMIER CONSULTING PARTNERS, INC.",,
0086,AMBAH TECHNOLOGIES LLC,Ambah Technologies LLC,883440086
0086,JETT CAPITAL ADVISORS LLC,,
0086,SOURCECORP BPS INC,,
0086,TIME CAP LABORATORIES INC,"Time-Cap Laboratories, Inc",112510086
0087,GREEN FARMS CALIFORNIA LLC,,
0087,HARRIS TEETER LLC,,
0087,RUBICON CONTRACTING LLC,,
0087,NAPA VALLEY UNIFIED SCHOOL DISTRICT,Napa Valley Unified School District,521550087
0087,HENRY M PAULSON JR INSTITUTE,The Henry M. Paulson Jr. Institute,452430087
0087,GM2 ASSOCIATES INC,GM2 Associates Inc.,061510087
0087,BARNWELL SCHOOL DISTRICT 45,Barnwell School District 45,576000087
0087,LANDRY DESIGN GROUP INC,,
0088,ACQUIS CONSULTING INC,,
0088,SOLARWATERWAY INC,,
0088,LAWRENCE NURSING CARE CENTER INC,,
0088,PMA GENERAL SERVICES INC,"PMA General Services, Inc.",814420088
0088,JEEVAN TECHNOLOGY INC,,
0088,HUMBOLDT GENERAL HOSPITAL,HUMBOLDT GENERAL HOSPITAL,886000088
0089,KIDNEY CARE AND TRANSPLANT SERVICE,,
0089,RECODE SOLUTIONS INC,RECODE SOLUTIONS LLC,822460089
0090,LINDA YOON LICENSED CLINICAL SOCIA,,
0090,WI-TRONIX LLC,"Wi-Tronix, LLC",201540090
0091,AOKA ENGINEERING LLC DBA AOKA CODE,,
0091,ECONTENTI INC,"Econtenti, Inc",203590091
0091,WOOD PATEL ASSOCIATES INC,,
0092,NJ NY METROAREA TAX AND ACCOUNTING,NJ Ny Metro Area Tax and Accounting Services INC,880800092
0092,APPMOO LLC,Appmoo LLC,612020092
0092,POMMALA LLC DBA VAARADHI CONSULTANCY,POMMALA LLC,921650092
0092,ASSET LIFECYCLE LLC,Asset Lifecycle LLC,201070092
0092,"HIDDEN LAKE TECHNOLOGIES, INC.",,
0092,POMMALA LLC,POMMALA LLC,921650092
0093,SUNOVEE INC,,
0094,IN CTRL SOLUTIONS CORP,,
0094,VINTAGE HEALTH RESOURCES LLC,,
0094,CROSS TECHNOLOGIES INC,"Cross Technologies, Inc.",560600094
0094,OL REIGN LLC,"OL Reign, LLC",371960094
0094,BEAUFORT COUNTY MEMORIAL HOSPITAL,Beaufort County Memorial Hospital,576000094
0094,H2O AI INC,"H2O.ai, Inc.",454660094
0094,NICE DAY GROUP INC,,
0094,H20 AI INC,"H2O.ai, Inc.",454660094
0095,OCTAURA LL TRADINGCO LLC,Octaura LL TradingCo LLC,882000095
0095,FRAME LA BRANDS LLC,"Frame LA Brands, LLC",901000095
0095,IMAGINATION THE AMERICAS INC,"Imagination The Americas, Inc.",133520095
0095,ALTAMED HEALTH SERVICESCORPORATION,,
0095,MEYERS ASSOCIATES ARCHITECTURE LLC,,
0095,HARDING PARTNERS INC,,
0095,RENSSELAER POLYTECHNIC INSTITUTE,,
0095,METAMETRICS INC,"MetaMetrics, Inc.",561520095
0095,HCA HUMAN RESOURCES LLC,HCA Human Resources LLC,300790095
0095,CENTRAL CONSOLIDATED SCHOOL DISTRICT,,
0095,FINTHRIVE INC,FinThrive Inc.,474470095
0095,WILD TYPE INC D/B/A WILDTYPE,"Wild Type, Inc.",814860095
0095,ALTAMED HEALTH SERVICES CORPORATION,,
0095,HEAT AND CONTROL INC,,
0096,DFINITY USA RESEARCH LLC DBA DFINI,"DFINITY USA Research, LLC",822560096
0096,ZYTUS INC,"Zytus, Inc",510460096
0096,STUDIO GOGA LLC,"Studio GOGA, LLC",820780096
0096,ALPHA ACADEMY,Alpha Academy,562200096
0096,MAXIM GROUP LLC,"Maxim Group, LLC",043640096
0097,AIRSPAN NETWORKS INC,"Airspan Networks, Inc.",270670097
0097,MIR INTERNATIONAL SERVICES INC,,
0097,TCA ARCHITECTURE PLANNING INC,,
0097,THE SALK INSTITUTE FOR BIOLOGICAL STUDIES,The Salk Institute for Biological Studies,952160097
0097,SIXDOF TESTING AND ANALYSIS INC,SixDOF Testing and Analysis Inc.,311780097
0098,BULLWHIP TECHNOLOGIES LLC,,
0098,HAINES BOROUGH SCHOOL DISTRICT,,
0098,INTERACTIONS LLC,Interactions LLC,200800098
0098,CODINIX INC DBA CODINIX TECHNOLOGIES,Codinix Inc.,874080098
0098,HOTEL TRADER LLC,Hotel Trader LLC,455030098
0098,TIBER CAPITAL GROUP LLC,Tiber Capital LLC.,832250098
0098,THIRD WAVE AUTOMATION INC,"Third Wave Automation, Inc.",830550098
0098,SKAPOS LLC,,
0099,SNAP-ON BUSINESS SOLUTIONS,,
0099,GIS WORKSHOP LLC,GIS Workshop LLC,465430099
0099,TENSEC US INC,,
0099,XMOTORS AI INC,Xmotors.Ai Inc.,823160099
0099,GUARDIAN ADJUSTMENT GROUP LLC,,
0100,BOLB INC,,
0100,THE HACKETT GROUP INC,"The Hackett Group, Inc.",650750100
0100,NANOARK TECHNOLOGY LLC,NanoArk Technology LLC,873780100
0100,"BCC ENGINEERING, LLC","BCC Engineering, LLC",650540100
0100,SAGGAR & ROSENBERG PC,,
0100,APPSBOAT INC,Appsboat Inc,812370100
0100,BCC ENGINEERING LLC,"BCC Engineering, LLC",650540100
0100,BROTHERS PHARMACY INC,Brothers Pharmacy Inc.,264420100
0101,NOURSE FARMS NC ACQUISITION LLC,,
0101,BUHLER COMMERICAL,,
0101,RADIOLOGY ASSOCIATES OF SWLA INC D B A ACCESS RADIOLOGY,,
0101,VERIZON CORP RESOURCES GROUP LLC,Verizon Corporate Resources Group LLC,262900101
0102,"CPO SERVICES, INC. DBA COMPREHENSIVE PROSTHETICS & ORTHOTICS","CPO Services, Inc.",203460102
0102,JOLTTEK INC,JOLTTEK,873780102
0102,SERVICE MANAGEMENT GROUP LLC,"Service Management Group, LLC",431910102
0103,BAYHAWK CAPITAL LP,,
0103,ROHAN AND HARPER PC,"Rohan & Harper, PC",161170103
0103,ARCTIC SLOPE MISSION SERVICES LLC,,
0103,NIMBLERX INC,NimbleRx Inc,472550103
0104,VETERANS EZ INFO INC,,
0104,BENEPATH INC,,
0104,TRUE NORTH ROCHESTER PREPARATORY,,
0104,OEM USED AUTO PARTS LLC,,
0104,SPAGNOLO GISNESS AND ASSOCIATES IN,"Spagnolo Gisness and Associates, Inc.",043110104
0104,NEVADA POWER COMPANY DBA NV ENERGY,Nevada Power Company,880420104
0105,WALLER HELMS ADVISORS LLC,,
0105,WELLMAX USA CORPORATION,,
0105,SHIPOWNERS CLAIMS BUREAU INC,,
0105,MARPAT CONSTRUCTION CORP,,
0106,DATADIGIT IT CONSULTING SERVICES LLC,DATADIGIT IT CONSULTING SERVICES LLC,881450106
0106,CALCITE SYSTEMS INC,Calcite Systems Inc,843430106
0106,KODIAK ISLAND BOROUGH SCHOOL DISTR,,
0106,KODIAK ISLAND BOROUGH SCHOOL DISTRICT,,
0106,VERDE NUTRA CORPORATION,,
0106,MARQUE INTERNATIONAL INC,,
0106,ROCKEFELLER BROTHERS FUND,,
0106,MAXWELL BUILDERS INC,,
0106,CALCITE SYSTEMS INC.,Calcite Systems Inc,843430106
0106,DATADIGIT IT CONSULTING SERVICES L,DATADIGIT IT CONSULTING SERVICES LLC,881450106
0106,RICHTECH ROBOTICS INC,"Richtech Robotics, Inc.",882870106
0107,ASTREYA PARTNERS LLC,"Astreya Partners, LLC",770570107
0107,TRACKONOMY SYSTEMS INC,"Trackonomy Systems, Inc.",821270107
0107,PRIMETECH SOFTWARE SERVICES LLC,PRIMETECH SOFTWARE SERVICE LLC,261340107
0107,MVATION WORLDWIDE INC,Mvation Worldwide Inc.,813800107
0107,G2DT AI CORPORATION,,
0107,XINLI INTERNATIONAL INC,,
0107,PRIMETECH SOFTWARE SERVICE LLC,PRIMETECH SOFTWARE SERVICE LLC,261340107
0107,NATIVE CLOUDS LLC,,
0107,CLEARSTACK INC,"ClearStack, Inc",464720107
0107,MICHAEL VERGASON LANDSCAPE ARCHITE,"Michael Vergason Landscape Architects, LTD.",200550107
0108,NOME PUBLIC SCHOOLS,,
0108,ATKINS KROLL INC,,
0108,BELEN CONSOLIDATED SCHOOLS,Belen Consolidated Schools,856000108
0108,LOGAN SIMPSON DESIGN INC,,
0108,THE DIGITAL GROUP OF COMPANIES INC,The Digital Group of Companies Inc.,223640108
0108,VENN US INC,,
0108,JKD BRANDS LLC,,
0109,BOKA POWELL LLC,"BOKA Powell, LLC",752850109
0109,HAPPIEST MINDS TECHNOLOGIES LTD,Happiest Minds Technologies Limited,981010109
0109,FINCA INTERNATIONAL INC,"FINCA INTERNATIONAL, INC.",133240109
0109,TOBACCO MART CORPORATION DBA KRAZY APE VAPOR,Tobacco Mart Corporation,450540109
0109,VAAZU INC,Vaazu Inc,460920109
0109,ODESSA TECHNOLOGIES INC,"Odessa Technologies, Inc.",880410109
0110,PINEWOODS MONTESSORI SCHOOL CORPORATION,,
0110,CDW GOVERNMENT LLC,CDW Government LLC,364230110
0110,APPLE INC,,
0110,AN BIOTECH LLC,AN Biotech LLC,813030110
0110,MQR TECHNOLOGIES LLC,,
0110,BERTIE COUNTY SCHOOLS,Bertie County Schools,566000110
0110,BLUVIUM INC,Bluvium Inc,473790110
0110,INTELLISOFT TECHNOLOGIES INC,"Intellisoft Technologies, Inc.",593290110
0111,CZ BIOHUB SF LLC,"CZ BIOHUB SF, LLC",882010111
0111,INSURANCE AUTO AUCTIONS INC,"Insurance Auto Auctions, Inc.",953790111
0111,REVELATION CAPITAL MANAGEMENT LLC,,
0111,CURAMATIC INC,,
0111,UHY ADVISORS GREAT LAKES INC,"UHY Advisors MI, Inc.",381910111
0111,B & P MECHANICAL INC,,
0112,EL PASO COMMUNICATION SYSTEMS INC,"El Paso Communication Systems, Inc.",742460112
0112,SUPREME GOLF INC,"SUPREME GOLF, INC.",452220112
0113,SIGMA SOFTWARE LLC,Sigma Software LLC,273290113
0113,HAMDEN DENTAL CARE LLC DBA CONNECT FAMILY DENTAL,,
0113,APTION LLC,Aption LLC,260520113
0113,PEOPLE CENTER INC D/B/A RIPPLING,"People Center, Inc.",812580113
0113,PEOPLE CENTER INC D B A RIPPLING,"People Center, Inc.",812580113
0113,BLOOMING SYSTEMS INC,Blooming Systems Inc.,451450113
0113,STEPHEN WANG & ASSOCIATES ARCHITECTS PLLC,,
0114,MONTEFIORE MEDICAL CENTER,Montefiore Medical Center ,131740114
0114,BLULOGIX LLC,BluLogix LLC,462170114
0114,OPERATION TECHNOLOGY INC DBA ETAP,"OPERATION TECHNOLOGY, INC.",330180114
0114,J LOU ARCHITECT INC,"J Lou Architect, Inc",861150114
0114,OVERSEA CHINESE BANKING CORPORATION LIMITED,,
0115,KENTUCKY ORTHOPEDIC REHABILITATION,,
0115,WASHBURN UNIVERSITY,,
0115,IFINITE SOLUTIONS LLC,"iFinite Solutions, LLC",452730115
0116,SALIOGEN THERAPEUTICS INC,SalioGen Therapeutics,844170116
0116,CLAYTON MUNICIPAL SCHOOLS,,
0116,ABZOOBA INC,Abzooba Inc.,271670116
0116,HUTCHINSON PRECISION SEALING SYSTE,,
0116,PHD MEDIA LLC,PHD Media LLC,133900116
0116,WEST LOOP STRATEGY LLC,,
0116,ATZ TRADING INC,"ATZ Trading, Inc.",465380116
0116,3MD INC DBA DENALI ADVANCED INTEGRATION,3MD Inc.,261460116
0117,SENGA ARCHITECTS INC,Senga Architects Inc.,811090117
0117,123 SEE INC D B A EYEBOT,,
0117,INTROBA INC,"INTROBA, INC. ",301320117
0118,RAMSOFT SYSTEMS INC,,
0118,HUMANITAS TECHNOLOGIES INC,"Humanitas Technologies, Inc.",824290118
0118,KAVURI SOLUTIONS INC,Kavuri Solutions Inc,820670118
0119,PRESCIENT TECHNOLOGIES INC,Prescient Technologies Inc.,812780119
0119,"FEENEY BROTHERS EXCAVATION, LLC","Feeney Brothers Excavation, LLC",043000119
0119,HBPO NORTH AMERICA INC,"HBPO North America, Inc.",383490119
0119,CLOUDSCAPE LLC,Cloudscape LLC,823350119
0119,AURADINE INC,"Auradine, Inc.",873420119
0119,ENVIRONMENTAL CONSTRUCTION SERVICE,Environmental Construction Services Inc. ,611620119
0119,"CLOUDSCAPE, LLC.",Cloudscape LLC,823350119
0120,MY CARRIER LLC,,
0120,FEDEX DATAWORKS INC,"FedEx Dataworks, Inc.",871450120
0120,ANAHEIM UNION HIGH SCHOOL DISTRICT,,
0120,TECHHUT CORPORATION,TECHHUT CORPORATION,921880120
0120,EXPRESS STORE INC.,,
0120,ANGELO BIOTECHNOLOGY CORPORATION,,
0121,SENTRILOCK LLC,SentriLock LLC,200070121
0121,SIRI CONSULTANCY SERVICES INC,SIRI CONSULTANCY SERVICES INC,272220121
0121,UNIVERSITY OF TEXAS AT ARLINGTON,University of Texas at Arlington,756000121
0121,SIRI CONSULTANCY SERVICE INC,SIRI CONSULTANCY SERVICES INC,272220121
0122,THE SPEECH PATHOLOGY GROUP INC,"The Speech Pathology Group, Inc.",943290122
0122,THE CONVERSE PROFESSIONAL GROUP DBA CONVERSE CONSULTANTS,,
0122,TEKDYNAMICS INC,Tekdynamics Inc,843280122
0122,DEMING PUBLIC SCHOOLS,Deming Public Schools,856000122
0122,"THE SPEECH PATHOLOGY GROUP, INC.","The Speech Pathology Group, Inc.",943290122
0122,UNITY HEALTHCARE SERVICES,,
0122,ST BARNABAS HOSPITAL,St. Barnabas Hospital,131740122
0122,LOGICALIS INC,"Logicalis, Inc.",134000122
0123,GRIDSTOR LLC,,
0123,COMMUNITY HEALTH CENTERS OF OKLAHO,,
0124,INVIDI TECHNOLOGIES CORPORATION,Invidi Technologies Corporation,510490124
0124,MARS THE WORLD CO LTD,,
0124,STARR INDEMNITY AND LIABILITY COMP,,
0124,HEALTHQUEST HEALTH CENTER LLC,HealthQuest Health Center,872850124
0124,BOARD OF EDUCATION CITY OF ATLANTA,,
0124,ALTO NEUROSCIENCE INC,"Alto Neuroscience, Inc.",834210124
0124,ELLKAY LLC,"ELLKAY, LLC",043730124
0125,BIG BLUE INFOTECH INC,,
0125,GL SEAMAN & COMPANY,,
0125,BSI AMERICA PROFESSIONAL SERVICES,BSI America Professional Services Inc.,273540125
0126,NICE SYSTEMS INC,"NICE Systems, Inc.",770250126
0126,BARNWELL COUNTY CONSOLIDATED SCHOOL DIST,,
0127,"GBSN INFOTECH, INC",GBSN INFOTECH INC,460780127
0127,VALORNEST IT SERVICES LLC,Valornest IT Services LLC,874490127
0127,GBSN INFOTECH INC,GBSN INFOTECH INC,460780127
0127,ST JOSEPHS HOSPITAL,,
0127,NOMAD DATA INC,,
0127,MARS SOFTWARE SOLUTIONS INC,MARS SOFTWARE SOLUTIONS INC,453130127
0127,TOWNLEY INC,"Townley, Inc.",133980127
0127,ALLIANCE GROUP TECHNOLOGIES COMPAN,Alliance Group Technologies Company - Calumet Inc.,351580127
0128,MEGA GLASS LLC,Mega Glass LLC,881840128
0128,VIRTRIX LLC,,
0129,UNITED REHAB SOLUTIONS LLC,United Rehab Solutions LLC,453040129
0129,U R L INC,URL inc,231930129
0129,ASHER SHAHZAD MD P C,,
0130,FARMINGTON MUNICIPAL SCHOOLS,,
0130,THE GLEASON WORKS,The Gleason Works,160450130
0130,PAC PROJECT ADVISORS INTERNATIONAL LTD,"PAC Project Advisors International, Ltd.",383030130
0130,WHITE PLAINS HOSPITAL,White Plains Hospital Medical Center,131740130
0130,PAC PROJECT ADVISORS INTERNATIONAL,"PAC Project Advisors International, Ltd.",383030130
0131,RISE BEHAVIORAL HEALTH SERVICES LLC,,
0131,NEW ERA CAP LLC,"New Era Cap, LLC",160770131
0131,"LUMENAD, INC DBA PATHLABS",,
0131,LORD ABBETT AND CO LLC,"Lord, Abbett & Co. LLC",135620131
0131,NORDIC GROUP LLC,,
0131,AVANTI POLAR LIPIDS LLC,"Avanti Polar Lipids, LLC",630790131
0132,ATLANTIC SOUTHERN PAVING AND SEALC,,
0132,NICK S BUILDING SUPPLY INC,,
0132,LEGEND MOUNTAINVIEW LLC,,
0132,ASCEND EAGLE INCORPORATION,,
0132,VERVE THERAPEUTICS INC,"Verve Therapeutics, Inc.",824800132
0132,3AVENIR LLC,"3Avenir, LLC",881400132
0132,EMC2 ELECTRICAL INC D B A EMCE CONSULTING ENGINEERS,,
0133,IMPERVA INC,"Imperva, Inc.",030460133
0133,STRATEGIC ESTIMATING SYSTEMS LLC,"Strategic Estimating Systems, LLC",205610133
0133,RNR IT SOLUTIONS INC,RNR IT SOLUTIONS INC,471550133
0133,LUNENBURG NOTTOWAY EDUCATIONAL FOU,,
0133,COMMUNITY EDUCATION ASSOCIATES INC,,
0134,BOARD OF EDUCATION CITY OF ATLANTA,,
0134,ADEF COMPANY,ADEF Company,452930134
0134,KOOLSPAN INC,,
0134,BIOMEA FUSION INC,"BIOMEA FUSION, INC",822520134
0135,ELIOT HOTEL INC,ELIOT HOTEL INC,042580135
0135,LIBERTY IN NORTH KOREA,,
0135,ALLIANCE OF PEST CONTROL DISTRICTS,,
0135,VEENAM SOFTWARE CORPORATION,,
0136,GENERAL PHYSICIAN P C,"General Physician, P.C.",161460136
0136,ILLINOIS INSTITUTE OF TECHNOLOGY,Illinois Institute of Technology,362170136
0136,TEKPEERSGLOBAL LLC,,
0136,THIRDWAVE SYSTEMS INC,,
0136,CHARTA GROUP INC D B A PERMALITE L,,
0136,FLUZ FLUZ LLC,Fluz Fluz LLC,824210136
0136,DHAKA TECHNOLOGIES LIMITED COMPANY,Dhaka Technologies Limited,833010136
0136,NISSEI ASB COMPANY,Nissei ASB Company,953550136
0137,INSTITUTE OF GAS TECHNOLOGY D B A,Institute of Gas Technology,362170137
0137,STRUCTURAL ENGINEERING ASSOCIATES,,
0137,INFLECTION POINT LLC,,
0138,RAMBOLL AMERICAS ENGINEERING SOLUTIONS INC,"Ramboll Americas Engineering Solutions, Inc.",160980138
0138,BOLD INSIGHT INC D B A BOLD INSIGH,,
0138,HAGERMAN MUNICIPAL SCHOOLS,,
0138,OM TRADING INC DBA OM PRODUCE,,
0138,TURKISH AIRLINES A K A TURK HAVA Y,,
0138,SMBC CAPITAL MARKETS INC,"SMBC Capital Markets, Inc.",133380138
0138,RAMBOLL AMERICAS ENGINEERING SOLUT,"Ramboll Americas Engineering Solutions, Inc.",160980138
0139,SANTA ROSA CITY SCHOOLS DISTRICT,,
0139,PROGYNY INC,"Progyny, Inc.",272220139
0139,SEA MAR COMMUNITY HEALTH CENTERS,Sea Mar Community Health Centers,911020139
0139,KAL PARTZ INC DBA KALPARTZ,"Kal Partz, Inc.",863420139
0139,INVENTIONS INC,Inventions Inc,320130139
0139,DAIMMY ENTERPRISES INC DBA MERRY CHRISTMAS ALL THAT JAZZ,Daimmy Enterprise Inc,721480139
0139,ADVENT INTERNATIONAL LP,Advent International Corporation,042840139
0140,RED CHALK GROUP LLC,RED CHALK GROUP LLC,205560140
0140,PEABODY PROPERTIES INC,"Peabody Properties, Inc.",042580140
0140,BELA TECHNOLOGIES INC,Bela Technologies Inc.,841810140
0140,A25 SOLUTIONS LLC,A25 SOLUTIONS LLC,843340140
0140,COMPASS TECH INTERNATIONAL LTD,,
0141,ROCKET LLC D B A RKT HOLDINGS,,
0141,MILPITAS STAR AQUATICS GROUP,,
0141,ROCK CENTRAL LLC DBA ROCKET CENTRAL,Rock Central LLC,843250141
0141,DIGESTIVE DISEASE GROUP P A,,
0141,GANTEC PUBLISHING SOLUTIONS LLC,"Gantec Publishing Solutions,LLC",263080141
0142,JOINN BIOLOGICS US INC,Joinn Biologics US Inc,830660142
0143,GEBAU INC.,,
0143,HRCS LLC,HRCS LLC,921150143
0143,BMW MANUFACTURING CO LLC,,
0143,EUCLID LABS INC,S&B Labs Inc.,882860143
0143,AXXESS CONSULT INC,Axxess Consult Inc.,320200143
0143,PREMIER HC MANAGEMENT LLC,Premier HC Management LLC,475020143
0143,TPA BENEFITS INC D B A HEALTH PORT,,
0143,EMBRY-RIDDLE AERONAUTICAL UNIVERSI,,
0143,ADTALEM GLOBAL EDUCATION INC,Adtalem Global Education Inc.,363150143
0143,SIERRA PACKAGING AND CONVERTING LL,"Sierra Packaging & Converting, LLC",134280143
0144,LOGICAL PARADIGM LLC,Logical Paradigm LLC,271260144
0144,WEALTHFRONT CORPORATION,Wealthfront Corporation,208280144
0144,LAPIX THERAPEUTICS INC,,
0145,QUALUS LLC,"Qualus, LLC",061800145
0145,TORC MUNICIPAL SCHOOLS,,
0145,THE UNIVERSITY OF TEXAS SYSTEM,The University of Texas System ,300710145
0145,EBSOFT CONSULTING INC,EBSOFT CONSULTING INC,263690145
0145,HEALTHY INS DUDE INC,,
0146,"THE EVOLVERS GROUP, L.P.","The Evolvers Group, L.P.",752960146
0146,TECHNOID9 LLC,Technoid9 LLC,863930146
0146,OMNIVA LLC,Omniva LLC,874310146
0146,SOFIDEL AMERICA CORP,Sofidel America Corp.,371700146
0146,THE EVOLVERS GROUP LP,"The Evolvers Group, L.P.",752960146
0146,AEL AMERICAS INC,AEL Americas Inc,463980146
0146,FACTION VENTURES LLC,,
0147,DEVBYTES INC,DevBytes Inc,883170147
0147,GLENMEDE INVESTMENT MANAGEMENT LP,,
0147,EXIMIUS SYSTEMS INC,"Eximius Systems, Inc",455200147
0147,UNIVERSITY OF ALASKA FAIRBANKS,University of Alaska,926000147
0147,REAL NEW YORK LLC,Real New York LLC,463790147
0147,SALZBURG GLOBAL SEMINAR INC,,
0147,ASTRA BEHAVIORAL HEALTH LLC,,
0148,PARALLEL LEARNING INC,ALLSCHOOL INC.,873010148
0148,OAK GROVE SCHOOL DISTRICT,,
0148,THE SCENE NYC INC,The Scene NYC Inc.,853480148
0148,DESERT KIDNEY ASSO PLC,,
0149,BAAS CORPORATION DBA MBANQ,,
0149,FEDERAL HOME LOAN BANK OF DES MOIN,Federal Home Loan Bank of Des Moines,426000149
0149,THE BARNES FOUNDATION,,
0149,CATO S GENERAL ENGINEERING INC DBA CATO S PAVING,"Cato's General Engineering, Inc. ",465300149
0149,DUBLIN CITY SCHOOLS,City of Dublin Board of Education,586000149
0149,COMPASS GROUP HOLDINGS INC,Compass Group Holdings Inc.,133860149
0149,FEDERAL HOME LOAN BANK OF DES MOINES,Federal Home Loan Bank of Des Moines,426000149
0149,TVR CONSULTING SERVICES LLC,TVR Consulting Services LLC,922330149
0149,TANNER MEDICAL CENTER INC,,
0150,LAS VEGAS CITY SCHOOLS,,
0150,"CAPITAL VACATIONS EMPLOYEE GROUP, LLC","Capital Vacations Employee Group, LLC",320480150
0150,RIVERA MANSIONS LLC,Rivera Mansions LLC,472210150
0150,"RIVERA MANSIONS, LLC",Rivera Mansions LLC,472210150
0150,RED OAKS MEDICAL GROUP INC,"Red Oaks Medical Group, Inc.",941750150
0151,XEVO INC,,
0151,HUSTON TILLOTSON UNIVERSITY,Huston-Tillotson University,741180151
0151,BLACKROCK INSTITUTIONAL SERVICES I,"BlackRock Institutional Services, Inc.",455000151
0151,HUSTON-TILLOTSON UNIVERSITY,Huston-Tillotson University,741180151
0152,NYUK K LING CPA INC,,
0152,TUPAZ DAY CARE SVCS INC DBA GREAT ENDEAVORS ADULT DAY HEALTH CARE CENTER,,
0152,METRO SPORT INC,Metro Sports Inc.,571160152
0153,"GLUWARE, INC.",,
0153,KING & SPALDING LLP,King & Spalding LLP,580520153
0153,ISENBERG BATH CORPORATION,Isenberg Bath Corporation,461590153
0153,BANA INC,"Bana, Inc.",751310153
0153,KING AND SPALDING LLP,King & Spalding LLP,580520153
0154,PZENA INVESTMENT MANAGEMENT LLC,"Pzena Investment Management, LLC",133860154
0154,CAMDEN CITY SCHOOL DISTRICT,,
0154,NETSMART TECHNOLOGIES INC,"Netsmart Technologies, Inc.",133680154
0154,THE VOLKOV LAW GROUP PC,,
0155,THE METHODIST HOSPITAL,The Methodist Hospital,741180155
0155,MEKANISM INC,,
0155,GLOBAL SOFT SYSTEMS INC,"Global Soft Systems, Inc.",223710155
0155,CLOUDSERVE SOLUTIONS LLC,"CLOUDSERVE SOLUTIONS, LLC.",872390155
0155,B2B USA LLC,B2B USA LLC,263280155
0155,NTE MOBILITY PARTNERS LLC,NTE Mobility Partners LLC,264190155
0156,ABRIDGE INFO SYSTEMS INC,Abridge Info Systems Inc.,205640156
0156,TP IT GROUP LLC,TP IT GROUP LLC,981670156
0156,INDUS VALLEY PARTNERS CORP,Indus Valley Partners Corp.,510450156
0157,DENMAC SOLUTIONS INC,,
0157,SIGNAL MEDIA INTELLIGENCE INC D B A SIGNAL AI,,
0157,E-GIANTS TECHNOLOGIES LLC,E-GIANTS TECHNOLOGIES LLC,452700157
